user_id,book_id,genre,rating,item,user
20592,1934,"history, ebooks, romance, fiction, classics",2.0,348,416
20592,2049,"mystery, suspense, classics, crime, fiction, ebooks, thriller",5.0,128,416
20592,5114,"contemporary, philosophy, classics, fiction",5.0,318,416
20592,5571,"science, nonfiction, business, philosophy, history",4.0,663,416
20678,771,"science, nonfiction, philosophy, ebooks, history",3.0,81,417
20678,1191,"ebooks, fiction, nonfiction, cookbooks",4.0,148,417
20678,1519,"history, poetry, fiction, classics, fantasy, philosophy",3.0,89,417
20678,1823,"philosophy, crime, contemporary, ebooks, memoir, biography, history, psychology, religion, nonfiction, travel, fiction",4.0,264,417
20678,2873,"mystery, romance, history, art, fiction, religion, contemporary, ebooks, fantasy, classics",3.0,99,417
20678,2879,"manga, horror, paranormal, fiction, comics, fantasy",2.0,250,417
20678,3028,"ebooks, business, nonfiction, philosophy, classics, history, science",2.0,202,417
20678,3109,"cookbooks, philosophy, history, science, nonfiction, memoir, ebooks",5.0,42,417
20678,3698,"fiction, classics, history, mystery, thriller, travel, contemporary, crime",3.0,631,417
20678,4271,"music, romance, contemporary, fiction, ebooks, classics",4.0,665,417
20684,880,"ebooks, classics, mystery, thriller, history, fiction, travel, crime, suspense",4.0,262,418
20684,2159,"history, nonfiction, biography, memoir, fiction, crime, business",3.0,409,418
20684,2372,"science, ebooks, fiction, biography, business, travel, nonfiction, history",3.0,355,418
20684,2623,"classics, fiction, romance, ebooks",5.0,135,418
20684,3648,"ebooks, contemporary, fiction",4.0,136,418
20684,4138,"memoir, nonfiction, fiction, biography, contemporary, ebooks",2.0,327,418
20684,5158,"fiction, contemporary, romance",2.0,486,418
20684,6541,"mystery, ebooks, thriller, fiction, crime, contemporary, suspense, horror",2.0,424,418
20684,7728,"fiction, poetry, philosophy, classics, history, fantasy",2.0,440,418
20684,7968,"religion, fantasy, fiction, ebooks, history, science",3.0,490,418
20782,3,"contemporary, mystery, paranormal, classics, fiction, fantasy",4.0,23,419
20782,6,"mystery, paranormal, classics, contemporary, fantasy, fiction",4.0,1,419
20782,8,"contemporary, thriller, fiction, fantasy, mystery, paranormal, classics",4.0,68,419
20782,13,"ebooks, contemporary, philosophy, fiction, fantasy, classics, science",3.0,124,419
20782,30,"classics, fantasy, fiction",4.0,26,419
20782,105,"fiction, fantasy, classics, science, ebooks, religion, philosophy",3.0,29,419
20782,355,"fiction, philosophy, ebooks, classics, science, fantasy, religion, romance",5.0,179,419
20782,428,"classics, memoir, fiction, contemporary",4.0,32,419
20782,432,"comics, thriller, philosophy, classics, crime, contemporary, mystery, fiction",5.0,50,419
20782,599,"biography, science, psychology, history, philosophy, sports, contemporary, fiction, memoir, music, nonfiction",4.0,14,419
20782,890,"fiction, classics",5.0,116,419
20782,2265,"sports, biography, fiction, memoir, nonfiction, ebooks",4.0,559,419
20782,2623,"romance, classics, fiction, ebooks",4.0,135,419
20782,2978,"mystery, thriller, classics, paranormal, ebooks, spirituality, religion, travel, philosophy, fiction",5.0,340,419
20848,1,"fantasy, fiction, mystery, classics, paranormal, contemporary, romance",5.0,22,420
20848,3,"fantasy, paranormal, fiction, classics, contemporary, mystery",4.0,23,420
20848,8,"fantasy, fiction, classics, paranormal, mystery, contemporary, thriller",5.0,68,420
20848,11,"contemporary, ebooks, science, classics, fantasy, fiction",5.0,56,420
20848,26,"biography, memoir, nonfiction, travel, fiction, ebooks, history, contemporary",4.0,72,420
20848,36,"fantasy, art, fiction, nonfiction, science",5.0,27,420
20848,50,"contemporary, classics, fiction",5.0,73,420
20848,67,"fiction, history, classics, ebooks, contemporary",5.0,59,420
20848,93,"ebooks, classics, fiction",5.0,60,420
20848,295,"fiction, classics, fantasy, ebooks, history, thriller",5.0,47,420
20848,304,"religion, ebooks, romance, fiction, classics",5.0,48,420
20848,386,"memoir, nonfiction, biography, poetry, contemporary, fiction",5.0,127,420
20848,1305,"fiction, classics, ebooks, nonfiction, philosophy, history, fantasy",5.0,334,420
20848,2199,"ebooks, business, nonfiction, biography, history",3.0,92,420
20848,2368,"nonfiction, memoir, biography, history",5.0,172,420
20848,2442,"fantasy, fiction, ebooks, science",2.0,670,420
20848,3579,"classics, romance, history",4.0,173,420
20848,4982,"religion, contemporary, philosophy, science, ebooks, fantasy, fiction, classics",5.0,510,420
20848,5180,"romance, spirituality, contemporary, religion, fiction, christian",5.0,442,420
20967,10,"paranormal, mystery, classics, fiction, contemporary, fantasy",4.0,283,421
20967,11,"ebooks, contemporary, science, classics, fantasy, fiction",3.0,56,421
20967,28,"history, memoir, contemporary, ebooks, fiction, biography, travel, nonfiction",5.0,125,421
20967,93,"ebooks, classics, fiction",4.0,60,421
20967,119,"fantasy, art, nonfiction, fiction, classics, science",3.0,84,421
20967,446,"classics, contemporary, fiction, romance",4.0,77,421
20967,456,"fiction, contemporary, mystery, crime, thriller, philosophy, romance",4.0,87,421
20967,621,"psychology, business, nonfiction",5.0,88,421
20967,822,"fiction, fantasy, history, science, ebooks, philosophy",5.0,219,421
20967,1845,"memoir, fiction, history, contemporary, philosophy, ebooks, classics, travel, nonfiction, biography",5.0,83,421
20967,1953,"ebooks, history, romance, classics, fiction",5.0,349,421
20967,3304,"contemporary, romance, ebooks, fiction, fantasy, mystery, paranormal",3.0,251,421
20967,4473,"contemporary, fiction, classics, religion, ebooks",4.0,66,421
20967,4983,"classics, fantasy, ebooks, science, contemporary, fiction",4.0,304,421
20967,5527,"fiction, contemporary, history, classics",5.0,381,421
20967,8127,"ebooks, romance, fiction",3.0,654,421
21093,656,"history, fiction, romance, ebooks, classics, philosophy",2.0,552,422
21093,880,"travel, classics, fiction, history, thriller, mystery, suspense, ebooks, crime",2.0,262,422
21093,2054,"mystery, fiction, crime, classics, thriller, ebooks, suspense",1.0,35,422
21093,3378,"philosophy, fiction, contemporary, classics, nonfiction",3.0,307,422
21093,4921,"travel, fiction, ebooks, history, nonfiction, classics, memoir",4.0,453,422
21093,4948,"science, fantasy, classics, fiction",1.0,314,422
21093,5166,"suspense, mystery, contemporary, fiction",2.0,45,422
21093,5171,"history, thriller, romance, ebooks, suspense, contemporary, fiction, mystery",4.0,140,422
21093,7780,"art, nonfiction, biography, fantasy, classics, fiction, contemporary, history, comics",3.0,309,422
21093,7911,"classics, fiction",4.0,142,422
21093,7996,"ebooks, classics, fiction, fantasy",4.0,144,422
21093,8694,"ebooks, classics, fantasy, fiction, science",4.0,145,422
21149,2526,"classics, mystery, philosophy, thriller, ebooks, fantasy, contemporary, horror, fiction",5.0,658,423
21149,4588,"mystery, contemporary, fiction, classics, ebooks",3.0,233,423
21149,4799,"classics, fiction, history",5.0,256,423
21149,5015,"suspense, ebooks, classics, thriller, contemporary, fiction",5.0,525,423
21149,5055,"fiction, thriller, mystery, suspense, romance, history, ebooks, crime",3.0,209,423
21149,5203,"fiction, classics, romance, psychology, contemporary",5.0,258,423
21149,5357,"thriller, christian, mystery, ebooks, contemporary, fiction",3.0,333,423
21149,5439,"contemporary, classics, ebooks, fiction",5.0,259,423
21149,6976,"fantasy, spirituality, religion, romance, fiction, contemporary",2.0,671,423
21149,7784,"science, philosophy, classics, fantasy",5.0,428,423
21160,343,"suspense, history, contemporary, thriller, crime, mystery, horror, fiction, fantasy, classics",5.0,30,424
21160,357,"crime, contemporary, classics, fiction, mystery, ebooks, science, fantasy",5.0,9,424
21160,432,"comics, thriller, crime, contemporary, mystery, fiction, philosophy, classics",3.0,50,424
21160,456,"philosophy, thriller, crime, mystery, contemporary, fiction, romance",5.0,87,424
21160,840,"art, psychology, science, philosophy, history, classics, nonfiction, business",4.0,16,424
21160,1103,"contemporary, history, fiction, romance, ebooks",5.0,354,424
21160,1191,"fiction, ebooks, nonfiction, cookbooks",5.0,148,424
21160,1617,"history, nonfiction, philosophy, fiction, classics, memoir, contemporary, biography, religion, horror",5.0,39,424
21160,2373,"thriller, crime, mystery, ebooks, contemporary, horror, suspense, fiction",5.0,223,424
21160,2666,"fiction, classics, crime, business, thriller, contemporary",5.0,456,424
21160,3750,"classics, ebooks, suspense, crime, fiction, thriller, mystery",4.0,231,424
21160,4657,"classics, fiction, contemporary",3.0,656,424
21160,6185,"classics, romance, fiction, ebooks",5.0,664,424
21160,6294,"fantasy, fiction, classics, mystery, paranormal, romance",4.0,359,424
21160,7126,"ebooks, crime, fantasy, history, thriller, romance, mystery, fiction, classics",4.0,672,424
21160,7707,"classics, fiction, romance, music",5.0,506,424
21166,400,"contemporary, history, classics, crime, thriller, biography, fiction",4.0,85,425
21166,865,"fiction, classics, fantasy, philosophy, spirituality, contemporary, religion, travel, ebooks, romance",3.0,147,425
21166,1303,"history, philosophy, psychology, business, nonfiction, science, biography, classics, ebooks",5.0,410,425
21166,3049,"history, fiction, fantasy, poetry, classics, romance",3.0,254,425
21166,3464,"romance, fiction, contemporary, mystery, ebooks, paranormal",5.0,659,425
21166,4325,"ebooks, fiction, contemporary, romance",5.0,388,425
21166,4507,"science, memoir, nonfiction, psychology, biography, ebooks, crime",5.0,389,425
21166,5752,"science, psychology, ebooks, nonfiction, philosophy, religion, history",5.0,210,425
21166,6670,"fantasy, fiction, classics",4.0,597,425
21166,7667,"crime, contemporary, romance, science, ebooks, suspense, mystery, thriller, fiction, fantasy",5.0,481,425
21166,9784,"fiction, classics, romance, ebooks",5.0,487,425
21217,2,"romance, paranormal, fiction, mystery, fantasy",4.0,123,426
21217,5,"mystery, contemporary, classics, fiction, fantasy, paranormal",4.0,24,426
21217,8,"fantasy, classics, fiction, thriller, contemporary, mystery, paranormal",4.0,68,426
21217,10,"contemporary, mystery, classics, fantasy, paranormal, fiction",3.0,283,426
21217,11,"contemporary, fantasy, classics, science, ebooks, fiction",3.0,56,426
21217,13,"fantasy, classics, science, philosophy, contemporary, ebooks, fiction",4.0,124,426
21217,25,"memoir, biography, history, fiction, ebooks, science, nonfiction, contemporary, travel",4.0,71,426
21217,26,"memoir, nonfiction, travel, biography, fiction, contemporary, history, ebooks",4.0,72,426
21217,29,"contemporary, ebooks, nonfiction, history",3.0,25,426
21217,50,"fiction, classics, contemporary",4.0,73,426
21217,93,"ebooks, fiction, classics",4.0,60,426
21217,98,"nonfiction, ebooks",3.0,28,426
21217,122,"history, contemporary, fiction, sports, memoir, classics",4.0,74,426
21217,249,"fiction, ebooks, contemporary, romance, memoir, classics",3.0,5,426
21217,343,"horror, classics, fiction, thriller, fantasy, contemporary, suspense, crime, history, mystery",2.0,30,426
21217,353,"fiction, classics, romance, science, fantasy",3.0,126,426
21217,456,"romance, philosophy, thriller, crime, mystery, contemporary, fiction",3.0,87,426
21217,840,"art, nonfiction, psychology, science, philosophy, history, classics, business",4.0,16,426
21217,1301,"fiction, ebooks, contemporary, memoir, psychology, science, biography, sports, nonfiction, business, history",2.0,164,426
21217,2142,"fiction, religion, romance, contemporary, paranormal, christian, thriller, suspense, fantasy, mystery, horror, ebooks",4.0,230,426
21217,3581,"classics, ebooks, suspense, thriller, fiction, mystery, crime",4.0,109,426
21228,1,"fantasy, romance, contemporary, mystery, paranormal, classics, fiction",5.0,22,427
21228,2,"fantasy, fiction, paranormal, romance, mystery",4.0,123,427
21228,3,"mystery, paranormal, contemporary, fantasy, fiction, classics",3.0,23,427
21228,5,"contemporary, mystery, fantasy, fiction, classics, paranormal",4.0,24,427
21228,6,"contemporary, mystery, classics, fiction, fantasy, paranormal",4.0,1,427
21228,8,"fiction, classics, paranormal, fantasy, thriller, contemporary, mystery",4.0,68,427
21228,10,"contemporary, mystery, paranormal, classics, fiction, fantasy",4.0,283,427
21228,13,"fiction, fantasy, classics, ebooks, philosophy, contemporary, science",4.0,124,427
21228,21,"history, nonfiction, science, philosophy, ebooks, travel, fiction",5.0,69,427
21228,24,"memoir, contemporary, travel, history, biography, ebooks, fiction, nonfiction",5.0,70,427
21228,25,"travel, history, ebooks, science, contemporary, biography, memoir, fiction, nonfiction",4.0,71,427
21228,26,"travel, nonfiction, memoir, ebooks, contemporary, history, biography, fiction",4.0,72,427
21228,27,"contemporary, biography, history, memoir, ebooks, fiction, nonfiction, travel",3.0,57,427
21228,28,"memoir, nonfiction, travel, biography, ebooks, contemporary, fiction, history",4.0,125,427
21228,29,"contemporary, nonfiction, history, ebooks",4.0,25,427
21228,34,"classics, fantasy, ebooks, fiction",4.0,2,427
21228,36,"nonfiction, fiction, fantasy, science, art",3.0,27,427
21228,50,"fiction, classics, contemporary",3.0,73,427
21228,93,"classics, ebooks, fiction",4.0,60,427
21228,98,"nonfiction, ebooks",5.0,28,427
21228,105,"philosophy, religion, ebooks, science, classics, fantasy, fiction",4.0,29,427
21228,122,"history, memoir, contemporary, classics, sports, fiction",5.0,74,427
21228,353,"romance, fantasy, science, classics, fiction",3.0,126,427
21228,365,"ebooks, science, classics, fiction, fantasy, mystery, crime, contemporary, travel, paranormal",5.0,204,427
21228,428,"classics, contemporary, memoir, fiction",4.0,32,427
21228,456,"philosophy, thriller, crime, mystery, contemporary, fiction, romance",3.0,87,427
21228,475,"science, history, business, nonfiction, psychology, ebooks, philosophy",5.0,463,427
21228,597,"ebooks, history, contemporary, fiction, biography, travel, memoir, nonfiction, music",3.0,13,427
21228,903,"contemporary, classics, fantasy, fiction, mystery",4.0,132,427
21230,353,"fantasy, classics, science, romance, fiction",5.0,126,428
21230,400,"biography, contemporary, fiction, crime, thriller, history, classics",4.0,85,428
21230,431,"classics, crime, fiction, mystery, contemporary, ebooks, thriller",3.0,63,428
21230,432,"fiction, mystery, crime, comics, thriller, philosophy, classics, contemporary",4.0,50,428
21230,446,"romance, classics, contemporary, fiction",5.0,77,428
21230,447,"fiction, romance",2.0,198,428
21230,621,"psychology, nonfiction, business",4.0,88,428
21230,706,"history, fiction, biography, nonfiction",4.0,96,428
21230,900,"romance, fiction, memoir, biography, nonfiction, psychology, contemporary, philosophy, business, ebooks",4.0,106,428
21230,2142,"fantasy, mystery, religion, romance, thriller, ebooks, horror, paranormal, christian, fiction, suspense, contemporary",5.0,230,428
21230,2279,"history, biography, nonfiction, ebooks",3.0,272,428
21230,3586,"thriller, suspense, ebooks, fiction, crime, mystery, classics",4.0,596,428
21230,3717,"fiction, contemporary, biography, ebooks, travel, science",4.0,101,428
21230,8965,"fiction, horror, paranormal, thriller, fantasy, ebooks, mystery, contemporary",5.0,458,428
21360,662,"science, ebooks, mystery, romance, fiction, fantasy, business, philosophy, classics, contemporary",3.0,64,429
21360,840,"classics, nonfiction, business, art, psychology, science, philosophy, history",3.0,16,429
21360,1202,"ebooks, contemporary, fiction, nonfiction, science, psychology, business, philosophy, history",3.0,205,429
21360,1301,"fiction, biography, history, business, nonfiction, sports, contemporary, memoir, psychology, ebooks, science",3.0,164,429
21360,1420,"romance, fantasy, ebooks, poetry, classics, fiction",4.0,98,429
21360,2203,"classics, nonfiction, biography, history, ebooks",3.0,426,429
21360,3590,"suspense, thriller, crime, ebooks, fiction, mystery, classics",3.0,110,429
21360,4657,"classics, contemporary, fiction",3.0,656,429
21360,5052,"mystery, fiction, thriller, crime, science, history, ebooks, suspense, romance",3.0,350,429
21360,6294,"paranormal, mystery, romance, classics, fantasy, fiction",3.0,359,429
21487,1,"contemporary, romance, mystery, paranormal, fantasy, classics, fiction",4.0,22,430
21487,2,"fiction, paranormal, fantasy, romance, mystery",5.0,123,430
21487,3,"contemporary, mystery, paranormal, classics, fiction, fantasy",3.0,23,430
21487,5,"fantasy, fiction, classics, paranormal, mystery, contemporary",5.0,24,430
21487,8,"classics, fiction, paranormal, fantasy, mystery, contemporary, thriller",3.0,68,430
21487,10,"fiction, classics, paranormal, mystery, contemporary, fantasy",5.0,283,430
21487,28,"ebooks, contemporary, fiction, history, biography, memoir, nonfiction, travel",4.0,125,430
21487,29,"ebooks, contemporary, history, nonfiction",3.0,25,430
21487,33,"fantasy, classics, fiction, ebooks",4.0,58,430
21487,93,"classics, fiction, ebooks",5.0,60,430
21487,106,"fiction, classics, fantasy, philosophy, ebooks, science, religion",5.0,3,430
21487,353,"fiction, fantasy, classics, romance, science",3.0,126,430
21487,357,"contemporary, fantasy, mystery, ebooks, classics, crime, science, fiction",3.0,9,430
21487,415,"contemporary, classics, history, science, fantasy, ebooks, fiction, philosophy",3.0,261,430
21487,446,"classics, romance, fiction, contemporary",4.0,77,430
21487,456,"fiction, contemporary, mystery, crime, thriller, philosophy, romance",4.0,87,430
21487,823,"fiction, fantasy, history, science, ebooks, thriller, philosophy",3.0,214,430
21487,2430,"contemporary, fiction, mystery, thriller, suspense, crime",3.0,371,430
21487,5693,"classics, fiction",4.0,425,430
21487,7723,"philosophy, ebooks, horror, fantasy, classics, fiction",3.0,417,430
21543,30,"fiction, fantasy, classics",3.0,26,431
21543,249,"classics, romance, memoir, fiction, ebooks, contemporary",3.0,5,431
21543,264,"fiction, classics, romance, ebooks",4.0,76,431
21543,304,"classics, religion, ebooks, romance, fiction",5.0,48,431
21543,320,"classics, fiction, contemporary, romance",3.0,8,431
21543,353,"fiction, fantasy, classics, science, romance",3.0,126,431
21543,357,"classics, crime, science, mystery, fantasy, fiction, ebooks, contemporary",4.0,9,431
21543,378,"fiction, fantasy, classics",4.0,62,431
21543,424,"fiction, biography, contemporary, philosophy, travel, classics, history, memoir, nonfiction",5.0,86,431
21543,432,"contemporary, crime, mystery, philosophy, comics, fiction, thriller, classics",4.0,50,431
21543,456,"fiction, contemporary, mystery, crime, thriller, philosophy, romance",4.0,87,431
21543,698,"fiction, contemporary, ebooks",4.0,169,431
21543,1171,"ebooks, memoir, fiction, nonfiction, biography, business, history",3.0,159,431
21543,1202,"psychology, business, philosophy, nonfiction, science, history, ebooks, contemporary, fiction",4.0,205,431
21543,1381,"travel, classics, fiction, poetry, fantasy, ebooks, philosophy, history",3.0,288,431
21543,2187,"fiction, contemporary, classics, history",3.0,108,431
21543,3869,"fiction, ebooks, classics, philosophy, history, nonfiction, science",4.0,207,431
21581,960,"crime, contemporary, religion, suspense, fantasy, history, ebooks, classics, art, fiction, mystery, thriller, romance",4.0,117,432
21581,998,"science, business, nonfiction, psychology, ebooks, philosophy",3.0,278,432
21581,1591,"fiction, history, philosophy, poetry",4.0,215,432
21581,1823,"fiction, philosophy, crime, memoir, biography, travel, history, nonfiction, ebooks, religion, psychology, contemporary",5.0,264,432
21581,2049,"mystery, fiction, crime, classics, thriller, suspense, ebooks",3.0,128,432
21581,2199,"business, biography, nonfiction, history, ebooks",5.0,92,432
21581,3291,"ebooks, contemporary, classics, romance, fiction, fantasy",3.0,100,432
21581,3758,"ebooks, suspense, crime, mystery, thriller, fiction, classics",5.0,326,432
21581,4588,"contemporary, mystery, fiction, ebooks, classics",4.0,233,432
21581,6551,"fiction, classics, contemporary, philosophy",5.0,341,432
21581,6656,"history, classics, ebooks, fantasy, philosophy, horror, spirituality, christian, poetry, fiction, religion",5.0,673,432
21599,355,"philosophy, classics, romance, science, religion, fantasy, fiction, ebooks",5.0,179,433
21599,447,"romance, fiction",2.0,198,433
21599,1032,"biography, nonfiction, memoir, history, psychology, philosophy, business",5.0,118,433
21599,2493,"travel, horror, science, ebooks, fantasy, fiction, classics",5.0,461,433
21599,2677,"classics, history, nonfiction, ebooks, philosophy, poetry, fiction",4.0,206,433
21599,3462,"ebooks, mystery, fiction, romance, contemporary",3.0,411,433
21599,4588,"classics, ebooks, mystery, contemporary, fiction",4.0,233,433
21599,4599,"mystery, fiction, crime, history, fantasy, romance, thriller, contemporary",5.0,537,433
21599,5160,"biography, memoir, nonfiction, poetry, fiction, classics, contemporary, history, spirituality",4.0,257,433
21599,5352,"contemporary, ebooks, crime, suspense, mystery, fiction, thriller",5.0,121,433
21599,7677,"suspense, science, contemporary, fantasy, mystery, ebooks, thriller, fiction, classics, horror",3.0,512,433
21621,475,"history, nonfiction, science, business, philosophy, ebooks, psychology",3.0,463,434
21621,952,"christian, nonfiction, psychology, religion",4.0,320,434
21621,1067,"classics, fiction, biography, nonfiction, ebooks, history",4.0,37,434
21621,1232,"history, crime, classics, suspense, ebooks, contemporary, thriller, fantasy, romance, mystery, fiction",4.0,38,434
21621,1301,"contemporary, sports, business, biography, history, science, memoir, psychology, ebooks, fiction, nonfiction",4.0,164,434
21621,1430,"fiction, spirituality, romance, contemporary, ebooks, classics, philosophy",3.0,249,434
21621,1627,"contemporary, classics, romance, fiction, ebooks",4.0,40,434
21621,1897,"ebooks, contemporary, nonfiction, travel, sports, memoir, history, biography",4.0,376,434
21621,2054,"crime, classics, thriller, fiction, mystery, ebooks, suspense",4.0,35,434
21621,2094,"history, philosophy, ebooks, fiction, classics, science, nonfiction",4.0,41,434
21621,4076,"history, classics, science, psychology, nonfiction, business",4.0,438,434
21658,67,"fiction, history, contemporary, classics, ebooks",4.0,59,435
21658,231,"romance, contemporary, fiction",4.0,75,435
21658,304,"classics, fiction, romance, ebooks, religion",4.0,48,435
21658,597,"ebooks, history, contemporary, fiction, biography, travel, memoir, music, nonfiction",4.0,13,435
21658,816,"mystery, contemporary, fiction, thriller, history, science, fantasy, ebooks",3.0,15,435
21658,823,"fiction, fantasy, history, science, philosophy, ebooks, thriller",3.0,214,435
21658,825,"fiction, thriller, science, mystery, horror, crime, contemporary, suspense, ebooks, fantasy",3.0,51,435
21658,840,"business, nonfiction, science, philosophy, history, psychology, art, classics",4.0,16,435
21658,1171,"business, history, biography, ebooks, memoir, fiction, nonfiction",3.0,159,435
21658,1202,"nonfiction, contemporary, science, psychology, business, fiction, philosophy, ebooks, history",4.0,205,435
21658,2368,"nonfiction, biography, history, memoir",3.0,172,435
21658,2612,"ebooks, history, philosophy, science, psychology, business, nonfiction, fiction",4.0,444,435
21658,3973,"fiction, history, thriller, fantasy, ebooks",4.0,303,435
21658,4692,"travel, contemporary, history, romance, classics, fantasy, ebooks, religion, fiction",5.0,611,435
21658,5297,"paranormal, philosophy, mystery, classics, fiction, horror, fantasy, ebooks",4.0,243,435
21658,9302,"ebooks, romance, fiction, contemporary",3.0,114,435
21666,250,"contemporary, biography, romance, ebooks, classics, fiction",5.0,6,436
21666,475,"history, ebooks, philosophy, business, science, nonfiction, psychology",4.0,463,436
21666,647,"history, philosophy, contemporary, science, fiction, psychology, ebooks, business, nonfiction",4.0,319,436
21666,952,"christian, nonfiction, psychology, religion",4.0,320,436
21666,1052,"philosophy, psychology, business, fiction, nonfiction, classics, history",3.0,170,436
21666,1103,"fiction, ebooks, romance, contemporary, history",5.0,354,436
21666,1295,"romance, fiction, contemporary, ebooks, history, fantasy, classics",4.0,528,436
21666,1426,"fiction, fantasy, classics, psychology, nonfiction, contemporary, religion, ebooks, spirituality, philosophy",4.0,171,436
21666,1842,"nonfiction, history, business, classics, science",4.0,195,436
21666,2371,"science, ebooks, nonfiction, history",4.0,322,436
21676,2,"fantasy, fiction, paranormal, romance, mystery",5.0,123,437
21676,5,"contemporary, mystery, fantasy, fiction, classics, paranormal",4.0,24,437
21676,8,"fantasy, fiction, classics, thriller, paranormal, mystery, contemporary",3.0,68,437
21676,10,"contemporary, mystery, fantasy, fiction, classics, paranormal",5.0,283,437
21676,13,"fantasy, classics, science, ebooks, contemporary, fiction, philosophy",5.0,124,437
21676,21,"fiction, history, nonfiction, science, philosophy, ebooks, travel",5.0,69,437
21676,24,"fiction, contemporary, biography, ebooks, history, travel, memoir, nonfiction",5.0,70,437
21676,25,"science, fiction, ebooks, contemporary, history, travel, nonfiction, biography, memoir",5.0,71,437
21676,27,"contemporary, fiction, ebooks, history, biography, memoir, nonfiction, travel",5.0,57,437
21676,29,"history, ebooks, contemporary, nonfiction",5.0,25,437
21676,33,"ebooks, fantasy, fiction, classics",5.0,58,437
21676,93,"classics, fiction, ebooks",5.0,60,437
21676,119,"science, classics, fiction, nonfiction, art, fantasy",5.0,84,437
21676,353,"fiction, fantasy, romance, science, classics",5.0,126,437
21676,952,"nonfiction, christian, religion, psychology",5.0,320,437
21676,1635,"business, nonfiction, psychology, ebooks",4.0,446,437
21676,1823,"nonfiction, religion, crime, philosophy, fiction, contemporary, psychology, history, travel, biography, memoir, ebooks",3.0,264,437
21676,2068,"psychology, history, religion, science, philosophy, nonfiction",5.0,129,437
21676,2430,"thriller, mystery, fiction, suspense, contemporary, crime",3.0,371,437
21676,2879,"fantasy, comics, fiction, paranormal, horror, manga",5.0,250,437
21676,3973,"ebooks, history, fiction, fantasy, thriller",3.0,303,437
21676,4687,"contemporary, fiction, romance, classics",5.0,313,437
21676,4982,"religion, contemporary, philosophy, science, ebooks, fantasy, fiction, classics",4.0,510,437
21676,6514,"psychology, memoir, fiction, ebooks, nonfiction, classics, contemporary",5.0,280,437
21676,8648,"fiction, fantasy, science, ebooks, religion, classics, philosophy",5.0,282,437
21676,9557,"contemporary, fiction, romance, ebooks, fantasy, mystery",5.0,448,437
21676,9822,"fantasy, fiction, classics",3.0,674,437
21713,1,"mystery, romance, contemporary, paranormal, classics, fiction, fantasy",5.0,22,438
21713,21,"fiction, travel, ebooks, philosophy, science, nonfiction, history",4.0,69,438
21713,24,"fiction, ebooks, contemporary, history, memoir, nonfiction, travel, biography",4.0,70,438
21713,25,"contemporary, science, ebooks, fiction, history, travel, memoir, nonfiction, biography",5.0,71,438
21713,26,"fiction, memoir, biography, history, contemporary, ebooks, travel, nonfiction",4.0,72,438
21713,27,"contemporary, fiction, travel, memoir, nonfiction, ebooks, history, biography",4.0,57,438
21713,28,"ebooks, contemporary, fiction, history, biography, memoir, nonfiction, travel",3.0,125,438
21713,30,"classics, fiction, fantasy",1.0,26,438
21713,106,"philosophy, ebooks, religion, fiction, fantasy, classics, science",5.0,3,438
21713,343,"suspense, contemporary, fantasy, thriller, crime, mystery, horror, classics, fiction, history",4.0,30,438
21713,431,"ebooks, thriller, classics, crime, contemporary, mystery, fiction",5.0,63,438
21713,703,"contemporary, fiction, fantasy, history, classics",4.0,146,438
21713,865,"ebooks, travel, religion, contemporary, spirituality, philosophy, fantasy, romance, classics, fiction",4.0,147,438
21713,976,"fantasy, science, romance, fiction, thriller, mystery, suspense, crime, contemporary, ebooks",5.0,34,438
21713,998,"science, philosophy, ebooks, psychology, nonfiction, business",5.0,278,438
21713,1274,"ebooks, fiction, classics, contemporary, philosophy, romance, psychology, nonfiction",5.0,496,438
21713,1301,"contemporary, memoir, psychology, ebooks, fiction, science, history, biography, business, nonfiction, sports",4.0,164,438
21713,1715,"religion, philosophy, history, fantasy, fiction, poetry",5.0,375,438
21713,3750,"fiction, thriller, mystery, classics, crime, suspense, ebooks",4.0,231,438
21713,3762,"fiction, thriller, mystery, suspense, classics, ebooks, crime",4.0,509,438
21713,4588,"fiction, classics, ebooks, mystery, contemporary",5.0,233,438
21724,29,"history, nonfiction, ebooks, contemporary",4.0,25,439
21724,36,"fiction, art, fantasy, science, nonfiction",5.0,27,439
21724,50,"fiction, contemporary, classics",5.0,73,439
21724,67,"fiction, history, contemporary, classics, ebooks",4.0,59,439
21724,98,"ebooks, nonfiction",4.0,28,439
21724,106,"fiction, fantasy, classics, science, ebooks, philosophy, religion",4.0,3,439
21724,122,"memoir, sports, contemporary, classics, fiction, history",1.0,74,439
21724,249,"contemporary, romance, memoir, classics, fiction, ebooks",4.0,5,439
21724,378,"fiction, fantasy, classics",4.0,62,439
21724,386,"memoir, nonfiction, fiction, biography, poetry, contemporary",5.0,127,439
21724,597,"travel, memoir, nonfiction, music, contemporary, history, ebooks, fiction, biography",5.0,13,439
21724,706,"nonfiction, biography, history, fiction",5.0,96,439
21724,825,"science, ebooks, fiction, mystery, fantasy, crime, horror, suspense, contemporary, thriller",4.0,51,439
21724,903,"classics, contemporary, fantasy, mystery, fiction",5.0,132,439
21724,1591,"poetry, history, philosophy, fiction",4.0,215,439
21724,5354,"mystery, fiction, thriller, suspense, crime, ebooks, contemporary",4.0,218,439
21733,2,"romance, mystery, paranormal, fiction, fantasy",5.0,123,440
