user_id,item_id
675,29
675,76
675,88
675,132
675,230
675,463
675,500
676,3
676,24
676,26
676,27
676,28
676,30
676,51
676,59
676,72
676,74
676,84
676,86
676,91
676,107
676,152
676,355
676,426
676,476
676,489
676,601
676,624
677,31
677,32
677,179
677,180
677,183
677,187
677,198
677,320
677,463
678,10
678,173
678,302
678,410
678,527
679,30
679,50
679,106
679,148
679,431
679,689
680,85
680,89
680,179
680,215
680,290
680,307
680,440
680,451
680,452
680,667
681,310
681,380
681,507
681,566
681,652
682,18
682,119
682,158
682,299
682,300
682,491
682,644
682,683
683,439
683,501
683,530
683,531
683,535
683,633
683,634
684,1
684,3
684,28
684,29
684,48
684,59
684,72
684,73
684,79
684,84
684,131
684,171
684,195
684,278
684,378
684,463
684,616
685,13
685,15
685,85
685,89
685,98
685,99
685,202
685,317
685,656
685,664
685,726
686,43
686,45
686,218
686,241
686,242
686,437
686,441
687,39
687,42
687,99
687,202
687,213
687,244
687,263
687,344
687,495
688,211
688,353
688,508
688,572
688,622
688,631
688,640
688,697
689,13
689,33
689,50
689,116
689,256
690,417
690,438
690,451
690,452
690,453
690,470
690,623
690,690
690,725
691,65
691,77
691,80
691,218
691,288
692,4
692,16
692,62
692,205
692,446
692,447
692,448
692,472
692,556
692,607
692,703
693,74
693,86
693,88
693,205
693,251
693,456
693,494
693,664
694,357
694,358
694,359
694,360
694,523
694,632
695,16
695,47
695,51
695,202
695,205
695,263
695,272
695,287
695,344
695,420
696,1
696,26
696,27
696,31
696,50
696,72
696,76
696,79
696,113
696,135
696,168
696,186
696,375
696,470
696,501
696,516
697,4
697,5
697,26
697,28
697,47
697,77
697,172
697,319
697,357
697,396
697,419
697,615
698,4
698,9
698,13
698,23
698,24
698,25
698,27
698,28
698,50
698,60
698,68
698,70
698,71
698,72
698,73
698,86
698,97
698,124
698,132
698,211
698,283
698,416
699,2
699,23
699,56
699,63
699,73
699,92
699,146
699,147
699,182
699,228
700,408
700,489
700,497
700,536
700,586
700,588
700,600
700,609
700,696
700,729
701,150
701,186
701,191
701,477
701,552
702,5
702,92
702,147
702,204
702,317
702,334
702,445
703,2
703,9
703,28
703,50
703,68
703,124
703,125
703,172
703,198
703,230
704,141
704,143
704,262
704,335
705,307
705,440
705,452
705,453
705,454
705,508
705,547
705,647
706,37
706,38
706,40
706,53
706,63
706,89
706,155
706,261
706,262
706,374
706,606
707,1
707,3
707,29
707,35
707,49
707,79
707,196
707,438
707,665
708,1
708,2
708,30
708,47
708,170
708,171
708,266
708,540
708,601
708,614
708,670
709,3
709,9
709,39
709,63
709,116
709,159
709,227
709,267
709,348
709,456
709,569
709,629
710,2
710,13
710,29
710,75
710,97
710,115
711,23
711,24
711,27
711,33
711,50
711,56
711,60
711,61
711,72
711,82
711,84
711,99
711,124
711,141
711,226
711,346
711,375
712,99
712,279
712,403
712,426
712,444
712,508
712,631
713,15
713,19
713,159
713,271
713,319
713,322
713,398
713,541
714,56
714,92
714,264
714,278
714,353
714,373
714,507
714,509
714,510
714,631
715,91
715,128
715,251
715,397
715,631
716,47
716,202
716,216
716,349
716,422
716,646
717,115
717,119
717,147
717,332
717,515
717,617
717,665
718,36
718,37
718,41
718,167
718,214
718,227
718,294
718,359
718,372
718,373
718,394
718,472
718,569
718,664
719,15
719,85
719,89
719,119
719,179
719,255
719,290
719,389
719,596
720,16
720,25
720,27
720,69
720,118
720,205
720,635
721,62
721,69
721,70
721,73
721,97
721,126
721,148
721,149
721,206
721,416
722,22
722,23
722,26
722,27
722,28
722,50
722,58
722,61
722,68
722,72
722,84
722,88
722,124
722,205
722,380
722,385
722,464
722,723
723,9
723,25
723,27
723,50
723,61
723,74
723,84
723,87
723,109
723,116
723,121
723,130
723,131
723,172
723,250
723,279
723,299
723,317
723,334
723,336
723,424
724,14
724,65
724,85
724,87
724,148
724,230
724,301
724,311
724,415
725,4
725,29
725,31
725,48
725,180
725,187
725,449
725,502
725,604
725,623
725,687
726,7
726,22
726,23
726,26
726,48
726,52
726,56
726,75
726,84
726,103
726,137
726,159
726,243
727,16
727,22
727,23
727,56
727,59
727,63
727,98
727,123
727,147
727,263
727,313
727,426
727,431
727,510
728,213
728,257
728,267
728,293
728,394
728,453
728,462
728,682
729,43
729,167
729,202
729,212
729,218
729,238
729,339
729,357
729,364
729,385
729,387
729,441
729,445
730,5
730,9
730,15
730,19
730,86
730,130
730,131
730,207
730,214
730,416
731,7
731,22
731,23
731,47
731,59
731,61
731,126
731,129
731,173
731,202
731,278
731,330
731,664
732,498
732,534
732,586
732,593
732,600
733,178
733,478
733,480
733,484
733,559
734,244
734,255
734,259
734,340
734,352
734,461
734,554
734,702
735,509
735,530
735,531
735,586
735,589
735,591
736,2
736,26
736,48
736,112
736,205
736,481
737,116
737,209
737,255
737,256
737,287
737,411
737,440
737,461
738,6
738,13
738,56
738,68
738,74
738,76
738,86
738,127
738,131
738,230
738,330
738,496
739,79
739,87
739,126
739,152
739,181
739,198
740,50
740,72
740,97
740,116
740,124
740,256
740,268
740,269
740,420
740,550
740,659
741,97
741,139
741,253
741,284
741,335
741,388
741,440
742,97
742,139
742,307
742,325
742,379
742,411
742,667
743,2
743,92
743,173
743,697
743,698
744,31
744,186
744,464
744,478
744,545
744,552
744,583
744,649
745,22
745,24
745,60
745,61
745,68
745,147
745,160
745,272
745,283
745,288
745,446
745,521
745,631
745,665
746,18
746,42
746,77
746,105
746,204
746,272
746,560
746,658
747,19
747,152
747,207
747,303
747,659
747,718
748,2
748,47
748,88
748,199
748,288
748,342
748,410
749,1
749,64
749,219
749,305
749,460
749,472
749,519
749,521
750,13
750,88
750,95
750,127
750,160
750,175
750,199
750,249
750,320
750,322
750,398
750,660
751,151
751,515
751,529
751,533
751,535
751,588
751,600
752,137
752,262
752,284
752,297
752,520
752,546
753,89
753,116
753,135
753,290
753,301
753,326
753,327
753,440
753,456
753,461
753,565
753,593
754,9
754,25
754,28
754,29
754,57
754,71
754,76
754,86
754,91
754,428
754,463
754,498
754,529
754,588
754,589
754,609
754,620
755,1
755,3
755,7
755,26
755,28
755,30
755,75
755,222
755,362
755,529
755,584
755,609
756,180
756,191
756,261
756,463
756,552
756,625
756,676
757,37
757,38
757,256
757,257
757,482
757,495
757,546
758,13
758,14
758,18
758,27
758,69
758,71
758,261
758,411
758,425
759,30
759,71
759,87
759,96
759,116
759,127
759,426
760,115
760,118
760,438
760,545
760,578
760,725
761,19
761,254
761,255
761,411
761,427
761,632
762,298
762,362
762,498
762,502
762,540
762,586
762,703
763,32
763,179
763,261
763,264
763,445
764,147
764,399
764,497
764,533
764,588
764,625
764,634
764,655
764,695
765,22
765,24
765,69
765,70
765,71
765,72
765,82
765,96
765,139
765,198
765,283
765,300
765,349
765,461
765,536
766,16
766,91
766,146
766,198
766,220
766,325
766,329
766,394
767,6
767,49
767,91
767,447
767,496
767,521
767,546
767,665
767,697
767,711
768,7
768,39
768,63
768,501
768,572
769,40
769,41
769,101
769,132
769,136
769,141
769,171
769,318
769,336
769,408
769,524
769,568
770,85
770,90
770,147
770,243
770,380
771,15
771,90
771,108
771,110
771,459
771,581
772,3
772,26
772,31
772,63
772,377
772,381
772,597
773,1
773,29
773,32
773,49
773,57
773,61
773,69
773,77
773,121
773,127
773,349
773,392
773,418
773,432
773,559
774,89
774,202
774,215
774,389
774,401
774,402
774,444
775,597
775,656
775,660
775,718
776,183
776,321
776,437
776,438
776,467
776,514
776,515
776,519
776,532
776,534
776,537
776,552
776,725
777,38
777,41
777,137
777,194
777,600
777,710
778,33
778,115
778,261
778,262
778,408
778,517
778,552
778,636
779,53
779,77
779,81
779,82
779,156
779,551
780,159
780,205
780,223
780,556
781,28
781,74
781,83
781,130
781,288
781,410
782,33
782,267
782,300
782,333
782,603
783,158
783,183
783,191
783,388
783,391
783,404
783,499
783,526
784,3
784,6
784,31
784,39
784,120
784,169
784,180
784,186
784,217
784,224
784,225
784,287
784,413
784,585
785,33
785,49
785,97
785,117
785,121
785,148
785,204
785,349
785,567
786,152
786,201
786,216
786,219
786,276
786,427
786,519
787,77
787,87
787,167
787,195
787,214
788,230
788,264
788,310
788,448
788,660
789,47
789,82
789,170
789,183
789,279
789,330
790,2
790,7
790,13
790,23
790,25
790,26
790,27
790,30
790,48
790,56
790,58
790,59
790,60
790,68
790,76
790,102
790,123
790,125
790,147
790,157
790,279
790,283
790,286
790,354
790,407
790,507
790,689
791,9
791,25
791,61
791,63
791,84
791,105
791,123
791,124
791,125
791,128
791,204
791,215
791,336
791,521
791,604
791,631
792,25
792,58
792,60
792,61
792,68
792,72
792,73
792,84
792,124
792,125
792,146
792,330
792,412
792,530
793,91
793,242
793,251
793,280
793,446
793,508
793,509
793,674
794,47
794,49
794,58
794,60
794,68
794,84
794,90
794,114
794,123
794,125
794,143
794,207
794,256
794,349
794,532
794,654
795,3
795,16
795,76
795,205
795,218
795,263
795,419
795,584
795,616
795,673
795,717
796,14
796,106
796,198
796,206
796,322
796,369
796,440
797,36
797,213
797,217
797,359
797,476
798,31
798,115
798,187
798,247
798,320
798,463
798,552
798,627
799,4
799,6
799,24
799,32
799,180
799,186
799,404
800,30
800,50
800,63
800,207
800,215
800,632
800,727
801,194
801,262
801,466
801,517
801,559
802,13
802,14
802,52
802,198
802,432
803,2
803,23
803,57
803,69
803,72
803,96
803,131
803,230
803,278
803,346
803,396
803,416
804,13
804,56
804,59
804,60
804,73
804,84
804,86
804,124
804,131
804,152
804,202
804,505
804,631
804,660
804,665
805,92
805,103
805,164
805,272
805,393
805,436
805,662
806,32
806,100
806,149
806,198
806,219
806,412
806,462
806,519
807,1
807,3
807,23
807,26
807,27
807,47
807,56
807,68
807,88
807,147
807,199
807,308
807,541
807,692
808,164
808,271
808,314
808,422
808,618
808,649
808,662
809,14
809,22
809,24
809,27
809,39
809,47
809,50
809,71
809,74
809,82
809,199
809,375
810,166
810,188
810,249
810,294
810,339
810,354
810,361
811,2
811,4
811,5
811,8
811,22
811,24
811,26
811,28
811,47
811,48
811,58
811,60
811,61
811,62
811,72
811,73
811,84
811,107
811,125
811,158
811,243
811,283
811,329
811,496
811,502
811,611
811,619
811,681
812,262
812,315
812,371
812,529
812,534
812,563
812,590
812,594
813,39
813,213
813,216
813,557
813,569
813,572
813,577
813,664
814,13
814,16
814,19
814,76
814,98
814,105
814,131
814,132
814,416
814,458
815,7
815,29
815,32
815,33
815,91
815,319
815,334
815,451
816,198
816,255
816,289
816,300
816,411
816,697
817,17
817,22
817,24
817,28
817,32
817,56
817,57
817,68
817,69
817,70
817,76
817,77
817,123
817,124
817,125
817,126
817,132
817,198
817,216
817,236
817,322
817,327
817,527
817,704
818,16
818,239
818,322
818,396
818,407
818,430
818,614
819,161
819,223
819,287
819,588
819,598
820,1
820,6
820,22
820,24
820,27
820,50
820,58
820,60
820,61
820,74
820,106
820,123
820,124
820,125
820,127
820,129
820,300
820,313
820,330
820,345
820,349
820,493
820,589
821,16
821,48
821,159
821,205
821,254
822,5
822,8
822,9
822,13
822,24
822,28
822,42
822,48
822,57
822,59
822,68
822,71
822,73
822,74
822,76
822,86
822,124
822,126
822,131
822,230
822,512
822,572
823,180
823,546
823,560
823,578
823,633
823,675
824,166
824,339
824,354
824,357
824,358
824,359
824,361
824,422
824,581
825,106
825,158
825,205
825,317
825,349
825,425
825,433
825,687
826,13
826,27
826,62
826,76
826,79
826,88
826,463
827,43
827,166
827,356
827,357
827,361
827,545
827,684
828,39
828,106
828,185
828,267
828,327
828,569
829,35
829,178
829,198
829,315
829,321
829,580
830,214
830,272
830,385
830,491
831,13
831,16
831,24
831,28
831,56
831,68
831,74
831,84
831,86
831,87
831,126
831,127
831,198
831,204
831,218
831,351
831,544
832,14
832,28
832,32
832,50
832,116
832,117
832,132
832,139
832,330
832,340
832,349
832,615
833,6
833,77
833,313
833,369
833,435
833,542
834,140
834,144
834,145
834,355
834,496
834,524
834,619
834,729
835,37
835,38
835,40
835,265
835,334
835,385
835,389
835,446
835,507
836,180
836,196
836,234
836,399
836,435
836,463
836,532
837,9
837,24
837,25
837,68
837,70
837,115
837,123
837,125
837,126
837,317
837,661
838,76
838,96
838,126
838,131
838,152
839,5
839,15
839,24
839,26
839,27
839,47
839,48
839,52
839,58
839,62
839,68
839,198
839,219
839,265
839,283
839,328
839,551
839,639
839,685
839,706
840,165
840,189
840,246
840,263
840,281
840,354
840,377
840,430
841,279
841,355
841,383
841,403
841,432
841,722
842,307
842,454
842,462
842,702
842,703
843,39
843,158
843,315
843,372
843,373
843,394
843,543
843,572
844,4
844,31
844,75
844,147
844,171
844,172
844,306
844,396
844,432
844,593
845,3
845,22
845,23
845,26
845,49
845,63
845,69
845,73
845,74
845,77
845,84
845,86
845,99
845,100
845,125
845,147
845,231
845,288
845,297
845,328
845,677
846,37
846,41
846,169
846,296
846,320
846,463
846,728
847,182
847,355
847,361
847,377
847,573
848,19
848,25
848,47
848,72
848,73
848,124
848,125
848,197
848,298
849,22
849,47
849,49
849,57
849,69
849,70
849,86
849,87
849,98
849,123
849,131
849,199
849,219
849,288
849,596
849,612
850,5
850,10
850,13
850,76
850,123
850,272
850,410
850,551
850,670
851,5
851,7
851,48
851,62
851,65
851,460
851,503
851,519
851,556
852,262
852,437
852,463
852,498
852,529
853,4
853,51
853,59
853,68
853,75
853,80
853,158
853,172
853,283
853,377
853,432
853,483
853,661
854,1
854,2
854,22
854,27
854,30
854,31
854,34
854,56
854,61
854,152
854,164
854,172
854,306
854,386
854,418
854,488
854,596
854,656
855,4
855,7
855,22
855,24
855,50
855,51
855,56
855,57
855,59
855,60
855,61
855,68
855,70
855,71
855,73
855,84
855,88
855,124
855,125
855,199
855,283
855,325
855,387
855,464
855,478
855,615
855,681
856,28
856,49
856,77
856,86
856,111
857,14
857,30
857,50
857,79
857,202
857,340
857,714
858,28
858,45
858,137
858,138
858,166
858,339
858,481
859,2
859,14
859,29
859,33
859,57
859,69
859,72
859,97
859,327
859,340
859,461
859,563
859,615
860,2
860,7
860,9
860,47
860,169
860,192
860,458
861,53
861,261
861,327
861,437
861,515
861,517
861,587
861,606
862,31
862,77
862,106
862,180
862,211
862,219
862,234
862,293
863,97
863,135
863,143
863,181
863,550
863,605
863,701
864,22
864,23
864,27
864,28
864,29
864,30
864,57
864,58
864,61
864,70
864,71
864,72
864,74
864,123
864,125
864,179
864,254
864,368
864,608
865,31
865,100
865,188
865,221
865,243
865,273
865,404
865,611
865,653
866,7
866,13
866,17
866,24
866,51
866,56
866,57
866,58
866,62
866,68
866,69
866,71
866,72
866,75
866,76
866,84
866,123
866,124
866,125
866,139
866,173
866,283
866,433
866,469
866,480
866,549
867,31
867,32
867,79
867,193
867,234
867,338
867,477
867,480
867,552
867,648
868,6
868,24
868,26
868,28
868,29
868,56
868,57
868,58
868,59
868,68
868,69
868,70
868,71
868,72
868,75
868,76
868,79
868,84
868,123
868,124
868,125
868,166
868,204
868,283
868,327
868,353
868,372
868,404
868,508
868,682
869,63
869,87
869,261
869,287
869,300
869,375
869,387
869,493
870,450
870,625
870,669
871,149
871,268
871,294
871,333
871,415
872,121
872,260
872,335
872,337
872,413
872,559
873,11
873,26
873,36
873,165
873,198
873,216
873,227
873,314
873,422
873,585
873,670
874,40
874,149
874,159
874,220
874,231
874,270
875,3
875,23
875,26
875,27
875,31
875,56
875,58
875,63
875,68
875,73
875,106
875,124
875,201
875,204
875,271
875,272
875,283
875,439
875,455
875,468
875,558
875,632
875,653
876,3
876,23
876,26
876,27
876,31
876,49
876,58
876,68
876,77
876,80
876,106
876,124
876,201
876,204
876,272
876,283
876,323
876,543
877,2
877,23
877,26
877,27
877,31
877,49
877,56
877,62
877,63
877,68
877,73
877,80
877,106
877,124
877,202
877,204
877,271
877,283
877,434
877,440
877,525
877,578
878,2
878,3
878,23
878,26
878,27
878,31
878,49
878,58
878,68
878,77
878,80
878,106
878,124
878,201
878,202
878,204
878,230
878,271
878,283
878,500
878,517
878,610
879,22
879,23
879,24
879,27
879,57
879,59
879,60
879,61
879,71
879,72
879,96
879,124
879,127
879,157
879,198
879,300
879,367
879,395
879,401
879,422
879,691
880,118
880,229
880,337
880,408
880,514
880,517
880,603
880,618
880,685
881,234
881,302
881,404
881,455
881,703
882,30
882,348
882,387
882,456
882,656
883,79
883,313
883,332
883,348
883,424
884,140
884,144
884,198
884,359
884,361
884,545
885,79
885,92
885,169
885,262
885,306
885,486
885,649
886,139
886,226
886,255
886,411
886,632
886,712
887,34
887,60
887,170
887,429
887,475
887,519
887,572
887,573
887,620
888,52
888,94
888,184
888,198
888,221
888,547
889,100
889,256
889,268
889,440
889,588
889,667
890,1
890,23
890,26
890,27
890,56
890,63
890,68
890,73
890,77
890,80
890,106
890,123
890,124
890,204
890,226
890,272
890,319
890,555
891,1
891,2
891,26
891,27
891,31
891,56
891,58
891,63
891,68
891,73
891,77
891,93
891,124
891,125
891,176
891,204
891,222
891,234
891,283
891,295
891,397
892,1
892,23
892,27
892,31
892,63
892,68
892,73
892,77
892,204
892,234
892,272
892,279
892,283
892,348
892,463
893,1
893,2
893,3
893,22
893,26
893,27
893,49
893,56
893,58
893,63
893,68
893,73
893,77
893,80
893,106
893,194
893,204
893,209
893,234
893,272
893,337
893,346
893,465
893,575
893,717
894,1
894,2
894,16
894,20
894,26
894,27
894,31
894,49
894,56
894,58
894,63
894,68
894,73
894,106
894,123
894,124
894,204
894,283
894,319
894,656
895,186
895,466
895,623
896,120
896,181
896,206
896,288
896,332
896,537
896,596
896,617
897,22
897,25
897,28
897,33
897,49
897,57
897,61
897,69
897,70
897,71
897,72
897,116
897,206
897,255
897,295
897,413
897,461
897,608
897,721
898,97
898,117
898,139
898,256
898,257
898,357
898,567
899,453
899,454
899,498
899,499
899,537
899,589
899,630
900,49
900,50
900,189
900,258
900,300
900,326
900,327
900,440
901,4
901,29
901,79
901,168
901,404
901,463
901,529
901,633
902,29
902,62
902,67
902,158
902,199
902,546
902,610
902,624
903,6
903,135
903,136
903,198
903,261
903,515
903,617
904,32
904,141
904,229
904,335
904,460
904,470
904,625
905,40
905,41
905,52
905,80
905,505
906,4
906,6
906,11
906,51
906,158
906,189
906,274
906,424
906,433
907,47
907,49
907,74
907,87
907,88
907,124
907,127
907,220
907,283
907,546
908,1
908,47
908,61
908,70
908,71
908,182
908,198
908,325
908,452
908,453
908,462
908,491
908,692
909,1
909,2
909,5
909,22
909,23
909,24
909,26
909,27
909,28
909,56
909,57
909,58
909,59
909,73
909,75
909,122
909,123
909,180
909,249
909,283
909,319
909,402
909,441
909,463
909,531
909,701
910,588
910,633
910,635
910,655
910,695
911,45
911,87
911,126
911,204
911,557
912,7
912,13
912,22
912,25
912,28
912,30
912,51
912,57
912,58
912,60
912,72
912,76
912,97
912,123
912,172
912,350
912,432
913,1
913,13
913,56
913,58
913,59
913,62
913,64
913,72
913,83
913,84
913,92
913,125
913,126
913,131
913,132
913,230
913,336
913,349
913,522
913,602
914,105
914,279
914,280
914,473
914,641
914,710
915,168
915,180
915,229
915,514
915,562
915,649
916,85
916,300
916,369
916,416
916,478
917,32
917,152
917,234
917,391
917,478
917,518
917,527
917,559
917,723
918,150
918,199
918,485
918,583
919,1
919,7
919,25
919,48
919,49
919,56
919,69
919,70
919,117
919,122
919,327
919,433
920,24
920,27
920,29
920,30
920,56
920,57
920,58
920,68
920,69
920,70
920,71
920,72
920,74
920,84
920,86
920,123
920,125
920,164
920,181
920,211
920,283
920,343
920,354
920,359
920,376
921,1
921,13
921,16
921,23
921,24
921,25
921,32
921,49
921,57
921,60
921,71
921,76
921,86
921,88
921,123
921,124
921,126
921,198
921,199
921,204
921,206
921,230
921,255
921,283
921,350
921,383
921,444
921,474
922,416
922,586
922,589
922,590
922,592
922,600
922,702
923,24
923,209
923,332
923,367
923,401
923,426
924,67
924,83
924,123
924,202
924,381
924,527
925,4
925,55
925,158
925,161
925,192
925,219
925,443
925,689
926,18
926,33
926,62
926,96
926,109
926,148
926,317
926,327
926,454
927,1
927,2
927,26
927,79
927,186
927,191
927,234
927,272
927,319
927,474
927,583
927,711
928,11
928,145
928,170
928,172
928,195
928,504
929,163
929,498
929,535
929,586
929,589
929,591
929,655
930,2
930,4
930,14
930,26
930,29
930,115
930,261
930,306
930,321
930,560
930,580
930,692
931,37
931,40
931,139
931,162
931,214
931,228
931,352
932,77
932,83
932,100
932,410
932,411
932,415
932,446
933,1
933,2
933,5
933,18
933,30
933,32
933,47
933,81
933,158
933,159
933,164
933,362
933,651
934,90
934,118
934,150
934,186
934,187
934,191
934,404
934,553
935,355
935,534
935,592
935,696
935,702
936,200
936,201
936,217
936,276
936,287
936,357
936,541
936,569
937,50
937,63
937,78
937,97
937,119
937,198
937,267
937,461
938,118
938,121
938,128
938,146
938,427
938,496
938,700
939,1
939,13
939,63
939,249
939,358
939,458
939,642
939,665
940,14
940,63
940,97
940,179
940,259
940,339
940,360
940,452
940,461
940,504
941,5
941,8
941,30
941,58
941,59
941,61
941,63
941,125
941,146
941,158
941,166
941,199
941,211
941,252
941,270
942,9
942,23
942,24
942,27
942,60
942,61
942,73
942,84
942,86
942,88
942,112
942,118
942,123
942,131
942,189
942,283
942,425
942,437
943,19
943,48
943,49
943,64
943,74
943,87
943,88
943,90
943,109
943,127
943,342
943,381
943,561
